14.8 14.8 14.7 79 11.2 11.3 0.94 22.5 14.2 14.6 14.0 1016.8 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1613 117 1 100.0 5
14.8 14.8 14.8 79 11.2 6.4 0.54 14.5 14.8 14.7 14.7 1016.9 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1615 117 1 100.0 5
14.8 14.9 14.8 79 11.2 4.8 0.40 9.7 14.8 14.7 14.7 1017.0 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1615 118 1 100.0 5
14.8 14.9 14.8 78 11.0 6.4 0.54 19.3 14.8 14.7 14.7 1017.0 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1615 117 1 100.0 5
14.8 14.9 14.8 79 11.2 8.0 0.67 16.1 14.7 14.7 14.5 1017.0 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1616 117 1 100.0 5
14.8 14.8 14.8 79 11.2 9.7 0.80 20.9 14.4 14.6 14.2 1017.0 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1616 117 1 100.0 5
14.8 14.8 14.8 79 11.2 9.7 0.80 19.3 14.4 14.6 14.2 1016.9 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1614 117 1 100.0 5
14.8 14.8 14.7 79 11.2 8.0 0.67 24.1 14.6 14.6 14.4 1016.9 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1614 115 1 100.0 5
14.8 14.8 14.8 79 11.2 11.3 0.94 22.5 14.2 14.6 14.0 1016.9 0.00 0.0 0.012 0.000 27.8 38 12.2 27.3 7.25 1.1614 117 1 100.0 5
14.8 14.9 14.8 79 11.2 9.7 0.80 22.5 14.4 14.7 14.3 1017.0 0.00 0.0 0.012 0.000 27.7 38 12.1 27.1 7.25 1.1620 116 1 100.0 5
14.9 14.9 14.8 79 11.3 9.7 0.80 29.0 14.6 14.7 14.4 1017.0 0.00 0.0 0.012 0.000 27.7 38 12.1 27.1 7.25 1.1620 116 1 100.0 5
14.9 14.9 14.9 79 11.3 8.0 0.67 17.7 14.8 14.8 14.7 1017.0 0.00 0.0 0.012 0.000 27.7 38 12.1 27.1 7.25 1.1620 117 1 100.0 5
15.0 15.0 14.9 79 11.4 9.7 0.80 19.3 14.7 14.8 14.5 1017.1 0.00 0.0 0.012 0.000 27.7 38 12.1 27.1 7.25 1.1622 117 1 100.0 5
15.1 15.1 15.0 79 11.5 8.0 0.67 24.1 15.0 15.0 14.9 1017.1 0.00 0.0 0.011 0.000 27.7 38 12.1 27.1 7.25 1.1622 117 1 100.0 5
15.1 15.1 15.1 78 11.3 9.7 0.80 22.5 14.8 14.9 14.6 1017.1 0.00 0.0 0.011 0.000 27.7 38 12.1 27.1 7.25 1.1622 116 1 100.0 5
15.1 15.2 15.1 78 11.3 9.7 0.80 25.7 14.8 14.9 14.6 1017.1 0.00 0.0 0.011 0.000 27.7 38 12.1 27.1 7.25 1.1622 118 1 100.0 5
15.2 15.2 15.1 78 11.4 8.0 0.67 22.5 15.2 15.1 15.0 1017.0 0.00 0.0 0.011 0.000 27.7 38 12.1 27.1 7.25 1.1621 116 1 100.0 5
15.2 15.2 15.2 78 11.4 12.9 1.07 32.2 14.3 15.0 14.1 1016.9 0.00 0.0 0.011 0.000 27.7 38 12.1 27.1 7.25 1.1619 117 1 100.0 5
15.2 15.2 15.2 78 11.4 9.7 0.80 25.7 14.9 15.1 14.8 1016.8 0.00 0.0 0.011 0.000 27.7 38 12.1 27.1 7.25 1.1618 117 1 100.0 5
15.3 15.3 15.2 78 11.5 11.3 0.94 25.7 14.8 15.1 14.6 1016.9 0.00 0.0 0.011 0.000 27.7 38 12.1 27.1 7.25 1.1620 117 1 100.0 5
15.3 15.3 15.2 78 11.5 12.9 1.07 29.0 14.4 15.2 14.3 1016.8 0.00 0.0 0.010 0.000 27.6 38 12.0 27.0 7.25 1.1624 117 1 100.0 5
15.4 15.4 15.3 78 11.6 8.0 0.67 22.5 15.4 15.3 15.3 1017.0 0.00 0.0 0.010 0.000 27.6 38 12.0 27.0 7.25 1.1626 117 1 100.0 5
15.4 15.4 15.4 78 11.6 8.0 0.67 19.3 15.4 15.3 15.3 1017.3 0.00 0.0 0.010 0.000 27.6 38 12.0 27.0 7.25 1.1630 117 1 100.0 5
15.5 15.5 15.4 78 11.7 6.4 0.54 14.5 15.5 15.4 15.4 1017.3 0.00 0.0 0.010 0.000 27.6 38 12.0 27.0 7.25 1.1630 116 1 100.0 5
15.6 15.6 15.5 78 11.8 3.2 0.27 6.4 15.6 15.5 15.5 1017.3 0.00 0.0 0.009 0.000 27.6 38 12.0 27.0 7.25 1.1630 117 1 100.0 5
